Quote,Start Location,End Location,Is Quote
"""All's well,""",903796,903809,True
"""I don't believe it; boys
will be boys, young men must sow their wild oats, and women must not
expect miracles.""",903880,903992,True
"""brotherly""",906148,906159,True
"""Well, he was a great man; and when he couldn't have one sister he took
the other, and was happy.""",906285,906383,True
"""No, I won't! I haven't forgotten, I never can. I'll try again, and if
that fails, why, then--""",906509,906604,True
"""love""",907126,907132,True
"""So I will, at once. Poor little girl; it will be a sad going home for
her, I'm afraid;""",907559,907647,True
"""our boy.""",909421,909431,True
"""Yes, thank you;""",909520,909537,True
"""No, thank you,""",909556,909572,True
"""Fred is a good fellow, but not at all the man I
fancied you would ever like,""",909807,909885,True
"""I shall marry for money.""",910021,910047,True
"""I was sure she would think better of it. Poor old fellow! I've been
through it all, and I can sympathize.""",912653,912760,True
"""a flash of time,""",914381,914399,True
"""O Laurie, Laurie, I knew you'd come to me!""",915746,915790,True
"""I couldn't help it; I felt so lonely and sad, and was so very glad to
see you. It was such a surprise to look up and find you, just as I was
beginning to fear you wouldn't come,""",916656,916835,True
"""I came the minute I heard. I wish I could say something to comfort you
for the loss of dear little Beth; but I can only feel, and--""",916888,917021,True
"""You needn't say anything; this comforts me,""",917326,917371,True
"""Beth is
well and happy, and I mustn't wish her back; but I dread the going home,
much as I long to see them all. We won't talk about it now, for it makes
me cry, and I want to enjoy you while you stay. You needn't go right
back, need you?""",917389,917629,True
"""Not if you want me, dear.""",917631,917658,True
"""I do, so much. Aunt and Flo are very kind; but you seem like one of the
family, and it would be so comfortable to have you for a little while.""",917660,917804,True
"""Poor little soul, you look as if you'd grieved yourself half-sick! I'm
going to take care of you, so don't cry any more, but come and walk
about with me; the wind is too chilly for you to sit still,""",918030,918230,True
"""Now I understand it
all,--the child has been pining for young Laurence. Bless my heart, I
never thought of such a thing!""",919269,919391,True
"""Little children, love one another.""",920690,920726,True
"""Héloise.""",922896,922906,True
"""You must be tired; rest a little, and let me row; it will do me good;
for, since you came, I have been altogether lazy and luxurious.""",923286,923421,True
"""I'm not tired; but you may take an oar, if you like. There's room
enough, though I have to sit nearly in the middle, else the boat won't
trim,""",923423,923567,True
"""How well we pull together, don't we?""",923986,924024,True
"""So well that I wish we might always pull in the same boat. Will you,
Amy?""",924071,924146,True
"""Yes, Laurie,""",924163,924177,True
"""comfort father and
mother,""",924757,924785,True
"""make the house cheerful,""",924866,924892,True
"""find some useful,
happy work to do,""",925039,925076,True
"""I can't do it. I wasn't meant for a life
like this, and I know I shall break away and do something desperate if
somebody don't come and help me,""",925821,925967,True
"""O Beth,
come back! come back!""",926484,926515,True
"""Father, talk to me as you did to Beth. I need it more than she did, for
I'm all wrong.""",927459,927547,True
"""My dear, nothing can comfort me like this,""",927549,927593,True
"""the church of
one member,""",928380,928407,True
"""You thoughtful creter, you're determined we sha'n't miss that dear lamb
ef you can help it. We don't say much, but we see it, and the Lord will
bless you for't, see ef He don't.""",929435,929614,True
"""Marriage is an excellent thing, after all. I wonder if I should blossom
out half as well as you have, if I tried it?""",929887,930005,True
"""It's just what you need to bring out the tender, womanly half of your
nature, Jo. You are like a chestnut-burr, prickly outside, but
silky-soft within, and a sweet kernel, if one can only get at it. Love
will make you show your heart some day, and then the rough burr will
fall off.""",930080,930364,True
"""Frost opens chestnut-burrs, ma'am, and it takes a good shake to bring
them down. Boys go nutting, and I don't care to be bagged by them,""",930366,930504,True
"""Why don't you write? That always used to make you happy,""",933004,933062,True
"""I've no heart to write, and if I had, nobody cares for my things.""",933128,933195,True
"""We do; write something for us, and never mind the rest of the world.
Try it, dear; I'm sure it would do you good, and please us very much.""",933197,933337,True
"""Don't believe I can;""",933339,933361,True
"""I don't understand it. What _can_ there be in a simple little story
like that, to make people praise it so?""",934292,934401,True
"""There is truth in it, Jo, that's the secret; humor and pathos make it
alive, and you have found your style at last. You wrote with no thought
of fame or money, and put your heart into it, my daughter; you have had
the bitter, now comes the sweet. Do your best, and grow as happy as we
are in your success.""",934431,934738,True
"""If there _is_ anything good or true in what I write, it isn't mine; I
owe it all to you and mother and to Beth,""",934740,934853,True
"""the children""",935511,935525,True
"""You like it, mother?""",935738,935760,True
"""Yes, I hoped it would be so, ever since Amy wrote that she had refused
Fred. I felt sure then that something better than what you call the
'mercenary spirit' had come over her, and a hint here and there in her
letters made me suspect that love and Laurie would win the day.""",935844,936119,True
"""How sharp you are, Marmee, and how silent! You never said a word to
me.""",936121,936194,True
"""Mothers have need of sharp eyes and discreet tongues when they have
girls to manage. I was half afraid to put the idea into your head, lest
you should write and congratulate them before the thing was settled.""",936196,936406,True
"""I'm not the scatter-brain I was; you may trust me, I'm sober and
sensible enough for any one's _confidante_ now.""",936408,936522,True
"""So you are, dear, and I should have made you mine, only I fancied it
might pain you to learn that your Teddy loved any one else.""",936524,936654,True
"""Now, mother, did you really think I could be so silly and selfish,
after I'd refused his love, when it was freshest, if not best?""",936656,936787,True
"""I knew you were sincere then, Jo, but lately I have thought that if he
came back, and asked again, you might, perhaps, feel like giving another
answer. Forgive me, dear, I can't help seeing that you are very lonely,
and sometimes there is a hungry look in your eyes that goes to my heart;
so I fancied that your boy might fill the empty place if he tried now.""",936789,937150,True
"""No, mother, it is better as it is, and I'm glad Amy has learned to love
him. But you are right in one thing: I _am_ lonely, and perhaps if Teddy
had tried again, I might have said 'Yes,' not because I love him any
more, but because I care more to be loved than when he went away.""",937152,937433,True
"""I'm glad of that, Jo, for it shows that you are getting on. There are
plenty to love you, so try to be satisfied with father and mother,
sisters and brothers, friends and babies, till the best lover of all
comes to give you your reward.""",937435,937673,True
"""Mothers are the _best_ lovers in the world; but I don't mind whispering
to Marmee that I'd like to try all kinds. It's very curious, but the
more I try to satisfy myself with all sorts of natural affections, the
more I seem to want. I'd no idea hearts could take in so many; mine is
so elastic, it never seems full now, and I used to be quite contented
with my family. I don't understand it.""",937675,938068,True
"""I do;""",938070,938077,True
"""It is so beautiful to be loved as Laurie loves me; he isn't
sentimental, doesn't say much about it, but I see and feel it in all he
says and does, and it makes me so happy and so humble that I don't seem
to be the same girl I was. I never knew how good and generous and tender
he was till now, for he lets me read his heart, and I find it full of
noble impulses and hopes and purposes, and am so proud to know it's
mine. He says he feels as if he 'could make a prosperous voyage now
with me aboard as mate, and lots of love for ballast.' I pray he may,
and try to be all he believes me, for I love my gallant captain with all
my heart and soul and might, and never will desert him, while God lets
us be together. O mother, I never knew how much like heaven this world
could be, when two people love and live for one another!""",938179,939005,True
"""And that's our cool, reserved, and worldly Amy! Truly, love does work
miracles. How very, very happy they must be!""",939007,939123,True
"""love with heart and soul, and cling to while God let them
be together.""",939774,939846,True
"""Wait for me, my friend. I may be a little late, but I shall surely
come.""",940637,940711,True
"""Oh, if he only would! So kind, so good, so patient with me always; my
dear old Fritz, I didn't value him half enough when I had him, but now
how I should love to see him, for every one seems going away from me,
and I'm all alone.""",940713,940944,True
"""An old maid, that's what I'm to be. A literary spinster, with a pen for
a spouse, a family of stories for children, and twenty years hence a
morsel of fame, perhaps; when, like poor Johnson, I'm old, and can't
enjoy it, solitary, and can't share it, independent, and don't need it.
Well, I needn't be a sour saint nor a selfish sinner; and, I dare say,
old maids are very comfortable when they get used to it; but--""",942204,942621,True
"""tips""",944356,944362,True
"""the best nevvy in the world.""",944957,944987,True
"""She could not think it he,""",945310,945338,True
"""O my Teddy! O my Teddy!""",945471,945496,True
"""Dear Jo, you are glad to see me, then?""",945498,945538,True
"""Glad! My blessed boy, words can't express my gladness. Where's Amy?""",945540,945609,True
"""Your mother has got her down at Meg's. We stopped there by the way, and
there was no getting my wife out of their clutches.""",945611,945736,True
"""Your what?""",945738,945750,True
"""Oh, the dickens! now I've done it;""",945860,945896,True
"""You've gone and got married!""",945962,945992,True
"""Yes, please, but I never will again;""",945994,946032,True
"""Actually married?""",946151,946170,True
"""Very much so, thank you.""",946172,946198,True
"""Mercy on us! What dreadful thing will you do next?""",946200,946252,True
"""A characteristic, but not exactly complimentary, congratulation,""",946294,946360,True
"""What can you expect, when you take one's breath away, creeping in like
a burglar, and letting cats out of bags like that? Get up, you
ridiculous boy, and tell me all about it.""",946439,946616,True
"""Not a word, unless you let me come in my old place, and promise not to
barricade.""",946618,946701,True
"""The old pillow is up garret, and we don't need it now; so, come and
'fess, Teddy.""",946830,946913,True
"""How good it sounds to hear you say 'Teddy'! No one ever calls me that
but you;""",946915,946995,True
"""What does Amy call you?""",947048,947073,True
"""My lord.""",947075,947085,True
"""That's like her. Well, you look it;""",947087,947124,True
"""Don't I look like a married man and the head of a family?""",947523,947582,True
"""Not a bit, and you never will. You've grown bigger and bonnier, but you
are the same scapegrace as ever.""",947584,947690,True
"""Now, really, Jo, you ought to treat me with more respect,""",947692,947751,True
"""How can I, when the mere idea of you, married and settled, is so
irresistibly funny that I can't keep sober!""",947797,947907,True
"""It's no use your going out in the cold to get Amy, for they are all
coming up presently. I couldn't wait; I wanted to be the one to tell you
the grand surprise, and have 'first skim,' as we used to say when we
squabbled about the cream.""",948068,948306,True
"""Of course you did, and spoilt your story by beginning at the wrong end.
Now, start right, and tell me how it all happened; I'm pining to know.""",948308,948452,True
"""Well, I did it to please Amy,""",948454,948485,True
"""Fib number one; Amy did it to please you. Go on, and tell the truth, if
you can, sir.""",948540,948627,True
"""Now she's beginning to marm it; isn't it jolly to hear her?""",948629,948690,True
"""It's all the same, you know, she and I being one. We planned to
come home with the Carrols, a month or more ago, but they suddenly
changed their minds, and decided to pass another winter in Paris. But
grandpa wanted to come home; he went to please me, and I couldn't let
him go alone, neither could I leave Amy; and Mrs. Carrol had got English
notions about chaperons and such nonsense, and wouldn't let Amy come
with us. So I just settled the difficulty by saying, 'Let's be married,
and then we can do as we like.'""",948772,949290,True
"""Of course you did; you always have things to suit you.""",949292,949348,True
"""Not always;""",949350,949363,True
"""How did you ever get aunt to agree?""",949420,949457,True
"""It was hard work; but, between us, we talked her over, for we had heaps
of good reasons on our side. There wasn't time to write and ask leave,
but you all liked it, had consented to it by and by, and it was only
'taking Time by the fetlock,' as my wife says.""",949459,949719,True
"""Aren't we proud of those two words, and don't we like to say them?""",949721,949789,True
"""A trifle, perhaps; she's such a captivating little woman I can't help
being proud of her. Well, then, uncle and aunt were there to play
propriety; we were so absorbed in one another we were of no mortal use
apart, and that charming arrangement would make everything easy all
round; so we did it.""",949973,950270,True
"""When, where, how?""",950272,950291,True
"""Six weeks ago, at the American consul's, in Paris; a very quiet
wedding, of course, for even in our happiness we didn't forget dear
little Beth.""",950391,950537,True
"""Why didn't you let us know afterward?""",950656,950695,True
"""We wanted to surprise you; we thought we were coming directly home, at
first; but the dear old gentleman, as soon as we were married, found he
couldn't be ready under a month, at least, and sent us off to spend our
honeymoon wherever we liked. Amy had once called Valrosa a regular
honeymoon home, so we went there, and were as happy as people are but
once in their lives. My faith! wasn't it love among the roses!""",950766,951182,True
"""Jo, dear, I want to say one thing, and then we'll put it by forever. As
I told you in my letter, when I wrote that Amy had been so kind to me, I
never shall stop loving you; but the love is altered, and I have learned
to see that it is better as it is. Amy and you change places in my
heart, that's all. I think it was meant to be so, and would have come
about naturally, if I had waited, as you tried to make me; but I never
could be patient, and so I got a heartache. I was a boy then, headstrong
and violent; and it took a hard lesson to show me my mistake. For it
_was_ one, Jo, as you said, and I found it out, after making a fool of
myself. Upon my word, I was so tumbled up in my mind, at one time, that
I didn't know which I loved best, you or Amy, and tried to love both
alike; but I couldn't, and when I saw her in Switzerland, everything
seemed to clear up all at once. You both got into your right places, and
I felt sure that it was well off with the old love before it was on with
the new; that I could honestly share my heart between sister Jo and wife
Amy, and love them both dearly. Will you believe it, and go back to the
happy old times when we first knew one another?""",951569,952758,True
"""I'll believe it, with all my heart; but, Teddy, we never can be boy and
girl again: the happy old times can't come back, and we mustn't expect
it. We are man and woman now, with sober work to do, for playtime is
over, and we must give up frolicking. I'm sure you feel this; I see the
change in you, and you'll find it in me. I shall miss my boy, but I
shall love the man as much, and admire him more, because he means to be
what I hoped he would. We can't be little playmates any longer, but we
will be brother and sister, to love and help one another all our lives,
won't we, Laurie?""",952760,953346,True
"""I can't make it true that you children are really married, and going to
set up housekeeping. Why, it seems only yesterday that I was buttoning
Amy's pinafore, and pulling your hair when you teased. Mercy me, how
time does fly!""",953653,953881,True
"""As one of the children is older than yourself, you needn't talk so like
a grandma. I flatter myself I'm a 'gentleman growed,' as Peggotty said
of David; and when you see Amy, you'll find her rather a precocious
infant,""",953883,954103,True
"""You may be a little older in years, but I'm ever so much older in
feeling, Teddy. Women always are; and this last year has been such a
hard one that I feel forty.""",954154,954318,True
"""Poor Jo! we left you to bear it alone, while we went pleasuring. You
_are_ older; here's a line, and there's another; unless you smile, your
eyes look sad, and when I touched the cushion, just now, I found a tear
on it. You've had a great deal to bear, and had to bear it all alone.
What a selfish beast I've been!""",954320,954636,True
"""No, I had father and mother to help me, the dear babies to comfort me,
and the thought that you and Amy were safe and happy, to make the
troubles here easier to bear. I _am_ lonely, sometimes, but I dare say
it's good for me, and--""",954808,955041,True
"""You never shall be again,""",955043,955070,True
"""Amy and I can't get on without
you, so you must come and teach 'the children' to keep house, and go
halves in everything, just as we used to do, and let us pet you, and all
be blissfully happy and friendly together.""",955151,955368,True
"""If I shouldn't be in the way, it would be very pleasant. I begin to
feel quite young already; for, somehow, all my troubles seemed to fly
away when you came. You always were a comfort, Teddy;""",955370,955563,True
"""You are the same Jo still, dropping tears about one minute, and
laughing the next. You look a little wicked now; what is it, grandma?""",955847,955982,True
"""I was wondering how you and Amy get on together.""",955984,956034,True
"""Like angels!""",956036,956050,True
"""Yes, of course, at first; but which rules?""",956052,956096,True
"""I don't mind telling you that she does, now; at least I let her think
so,--it pleases her, you know. By and by we shall take turns, for
marriage, they say, halves one's rights and doubles one's duties.""",956098,956301,True
"""You'll go on as you begin, and Amy will rule you all the days of your
life.""",956303,956380,True
"""Well, she does it so imperceptibly that I don't think I shall mind
much. She is the sort of woman who knows how to rule well; in fact, I
rather like it, for she winds one round her finger as softly and
prettily as a skein of silk, and makes you feel as if she was doing you
a favor all the while.""",956382,956680,True
"""That ever I should live to see you a henpecked husband and enjoying
it!""",956682,956755,True
"""high and mighty""",320258,320275,True
"""Amy is too well-bred for that, and I am not the sort of man to submit
to it. My wife and I respect ourselves and one another too much ever to
tyrannize or quarrel.""",956938,957103,True
"""I am sure of that; Amy and you never did quarrel as we used to. She is
the sun and I the wind, in the fable, and the sun managed the man best,
you remember.""",957254,957412,True
"""She can blow him up as well as shine on him,""",957414,957460,True
"""Such a
lecture as I got at Nice! I give you my word it was a deal worse than
any of your scoldings,--a regular rouser. I'll tell you all about it
sometime,--_she_ never will, because, after telling me that she despised
and was ashamed of me, she lost her heart to the despicable party and
married the good-for-nothing.""",957477,957797,True
"""What baseness! Well, if she abuses you, come to me, and I'll defend
you.""",957799,957873,True
"""I look as if I needed it, don't I?""",957875,957911,True
"""Where is she? Where's my dear old Jo?""",958057,958096,True
"""my children,""",958548,958562,True
"""her ladyship""",959002,959016,True
"""How well they look together! I was right, and Laurie has found the
beautiful, accomplished girl who will become his home better than clumsy
old Jo, and be a pride, not a torment to him.""",959104,959291,True
"""Love has done much for our little girl,""",959943,959984,True
"""She has had a good example before her all her life, my dear,""",960010,960072,True
"""pitty aunty,""",960213,960227,True
"""Young man, when I first had the honor of making your acquaintance you
hit me in the face: now I demand the satisfaction of a gentleman;""",960597,960734,True
"""Blest if she ain't in silk from head to foot? Ain't it a relishin'
sight to see her settin' there as fine as a fiddle, and hear folks
calling little Amy, Mis. Laurence?""",961012,961182,True
"""peeks""",961234,961241,True
"""Mrs. Laurence;""",961720,961736,True
"""my son;""",961780,961789,True
"""You must be my girl now,""",961834,961860,True
"""I'll try to fill her place, sir.""",961955,961989,True
"""Dranpa,""",962728,962737,True
"""Will Miss Amy ride in her coop (_coupé_), and use all them lovely
silver dishes that's stored away over yander?""",963028,963141,True
"""Shouldn't wonder if she drove six white horses, ate off gold plate, and
wore diamonds and point-lace every day. Teddy thinks nothing too good
for her,""",963143,963295,True
"""No more there is! Will you have hash or fish-balls for breakfast?""",963337,963404,True
"""I don't care;""",963457,963472,True
"""I'll weep a little weep when I go to bed; it won't do to be
dismal now.""",963946,964019,True
"""O Mr. Bhaer, I _am_ so glad to see you!""",964412,964453,True
"""And I to see Miss Marsch,--but no, you haf a party--""",964621,964675,True
"""No, we haven't, only the family. My sister and friends have just come
home, and we are all very happy. Come in, and make one of us.""",964772,964905,True
"""If I shall not be Monsieur de Trop, I will so gladly see them all. You
haf been ill, my friend?""",965307,965404,True
"""Not ill, but tired and sorrowful. We have had trouble since I saw you
last.""",965521,965598,True
"""Ah, yes, I know. My heart was sore for you when I heard that;""",965600,965663,True
"""Father, mother, this is my friend, Professor Bhaer,""",965822,965875,True
"""How he
would enjoy having such a man as my Professor to talk with every day!""",968768,968846,True
"""Dear old fellow! He couldn't have got himself up with more care if he'd
been going a-wooing,""",969437,969531,True
"""We must have our sing, in the good old way, for we are all together
again once more,""",970546,970632,True
"""so heavy,""",888621,888632,True
"""Be happy. I am here.""",971323,971345,True
"""Play something, Amy. Let them hear how much you have improved,""",971347,971411,True
"""Not to-night, dear. I can't show off to-night.""",971542,971590,True
"""Earth hath no sorrow that heaven cannot heal;""",971995,972042,True
"""Now, we must finish with Mignon's song; for Mr. Bhaer sings that,""",972176,972243,True
"""Hem!""",152121,152127,True
"""You will sing with me? We go excellently well together.""",972398,972455,True
"""Know'st thou the land where the citron blooms,""",972936,972984,True
"""das land""",973032,973042,True
"""There, oh there, might I with thee,
         O my beloved, go!""",973153,973217,True
"""my sister,""",973603,973615,True
"""My wife and I are very glad to meet you, sir. Please remember that
there is always a welcome waiting for you over the way.""",973767,973891,True
"""I too shall go; but I shall gladly come again, if you will gif me
leave, dear madame, for a little business in the city will keep me here
some days.""",974076,974226,True
"""I suspect that is a wise man,""",974435,974466,True
"""I know he is a good one,""",974566,974592,True
"""I thought you'd like him,""",974662,974689,True
"""Please, Madam Mother, could you lend me my wife for half an hour? The
luggage has come, and I've been making hay of Amy's Paris finery, trying
to find some things I want,""",975403,975575,True
"""the baby""",975680,975690,True
"""Certainly. Go, dear; I forget that you have any home but this,""",975699,975763,True
"""I shouldn't have come over if I could have helped it; but I can't get
on without my little woman any more than a--""",975882,975998,True
"""Weathercock can without wind,""",976000,976031,True
"""Exactly; for Amy keeps me pointing due west most of the time, with only
an occasional whiffle round to the south, and I haven't had an easterly
spell since I was married; don't know anything about the north, but am
altogether salubrious and balmy, hey, my lady?""",976141,976404,True
"""Lovely weather so far; I don't know how long it will last, but I'm not
afraid of storms, for I'm learning how to sail my ship. Come home, dear,
and I'll find your bootjack; I suppose that's what you are rummaging
after among my things. Men are _so_ helpless, mother,""",976406,976674,True
"""What are you going to do with yourselves after you get settled?""",976736,976801,True
"""We have our plans; we don't mean to say much about them yet, because we
are such very new brooms, but we don't intend to be idle. I'm going into
business with a devotion that shall delight grandfather, and prove to
him that I'm not spoilt. I need something of the sort to keep me steady.
I'm tired of dawdling, and mean to work like a man.""",976872,977213,True
"""And Amy, what is she going to do?""",977215,977250,True
"""After doing the civil all round, and airing our best bonnet, we shall
astonish you by the elegant hospitalities of our mansion, the brilliant
society we shall draw about us, and the beneficial influence we shall
exert over the world at large. That's about it, isn't it, Madame
Récamier?""",977341,977629,True
"""Time will show. Come away, Impertinence, and don't shock my family by
calling me names before their faces,""",977675,977783,True
"""How happy those children seem together!""",977911,977952,True
"""Yes, and I think it will last,""",978064,978096,True
"""I know it will. Happy Amy!""",978196,978224,True
"""Mrs. Laurence.""",978492,978508,True
"""My lord!""",978510,978520,True
"""That man intends to marry our Jo!""",978522,978557,True
"""I hope so; don't you, dear?""",978559,978588,True
"""Well, my love, I consider him a trump, in the fullest sense of that
expressive word, but I do wish he was a little younger and a good deal
richer.""",978590,978738,True
"""Now, Laurie, don't be too fastidious and worldly-minded. If they love
one another it doesn't matter a particle how old they are nor how poor.
Women _never_ should marry for money--""",978740,978922,True
"""Certainly not, though you do hear charming girls say that they intend
to do it sometimes. If my memory serves me, you once thought it your
duty to make a rich match; that accounts, perhaps, for your marrying a
good-for-nothing like me.""",979044,979281,True
"""O my dearest boy, don't, don't say that! I forgot you were rich when I
said 'Yes.' I'd have married you if you hadn't a penny, and I sometimes
wish you _were_ poor that I might show how much I love you;""",979283,979487,True
"""You don't really think I am such a mercenary creature as I tried to be
once, do you? It would break my heart if you didn't believe that I'd
gladly pull in the same boat with you, even if you had to get your
living by rowing on the lake.""",979607,979845,True
"""Am I an idiot and a brute? How could I think so, when you refused a
richer man for me, and won't let me give you half I want to now, when I
have the right? Girls do it every day, poor things, and are taught to
think it is their only salvation; but you had better lessons, and,
though I trembled for you at one time, I was not disappointed, for the
daughter was true to the mother's teaching. I told mamma so yesterday,
and she looked as glad and grateful as if I'd given her a check for a
million, to be spent in charity. You are not listening to my moral
remarks, Mrs. Laurence;""",979847,980428,True
"""Yes, I am, and admiring the dimple in your chin at the same time. I
don't wish to make you vain, but I must confess that I'm prouder of my
handsome husband than of all his money. Don't laugh, but your nose is
_such_ a comfort to me;""",980512,980746,True
"""May I ask you a question, dear?""",981007,981040,True
"""Of course you may.""",981042,981062,True
"""Shall you care if Jo does marry Mr. Bhaer?""",981064,981108,True
"""Oh, that's the trouble, is it? I thought there was something in the
dimple that didn't suit you. Not being a dog in the manger, but the
happiest fellow alive, I assure you I can dance at Jo's wedding with a
heart as light as my heels. Do you doubt it, my darling?""",981110,981375,True
"""I wish we could do something for that capital old Professor. Couldn't
we invent a rich relation, who shall obligingly die out there in
Germany, and leave him a tidy little fortune?""",981528,981710,True
"""Jo would find us out, and spoil it all; she is very proud of him, just
as he is, and said yesterday that she thought poverty was a beautiful
thing.""",981918,982067,True
"""Bless her dear heart! she won't think so when she has a literary
husband, and a dozen little professors and professorins to support. We
won't interfere now, but watch our chance, and do them a good turn in
spite of themselves. I owe Jo for a part of my education, and she
believes in people's paying their honest debts, so I'll get round her in
that way.""",982069,982425,True
"""How delightful it is to be able to help others, isn't it? That was
always one of my dreams, to have the power of giving freely; and, thanks
to you, the dream has come true.""",982427,982601,True
"""Ah! we'll do quantities of good, won't we? There's one sort of poverty
that I particularly like to help. Out-and-out beggars get taken care of,
but poor gentlefolks fare badly, because they won't ask, and people
don't dare to offer charity; yet there are a thousand ways of helping
them, if one only knows how to do it so delicately that it does not
offend. I must say, I like to serve a decayed gentleman better than a
blarneying beggar; I suppose it's wrong, but I do, though it is
harder.""",982603,983096,True
"""Because it takes a gentleman to do it,""",983098,983138,True
"""Thank you, I'm afraid I don't deserve that pretty compliment. But I was
going to say that while I was dawdling about abroad, I saw a good many
talented young fellows making all sorts of sacrifices, and enduring real
hardships, that they might realize their dreams. Splendid fellows, some
of them, working like heroes, poor and friendless, but so full of
courage, patience, and ambition, that I was ashamed of myself, and
longed to give them a right good lift. Those are people whom it's a
satisfaction to help, for if they've got genius, it's an honor to be
allowed to serve them, and not let it be lost or delayed for want of
fuel to keep the pot boiling; if they haven't, it's a pleasure to
comfort the poor souls, and keep them from despair when they find it
out.""",983199,983967,True
"""Yes, indeed; and there's another class who can't ask, and who suffer in
silence. I know something of it, for I belonged to it before you made a
princess of me, as the king does the beggar-maid in the old story.
Ambitious girls have a hard time, Laurie, and often have to see youth,
health, and precious opportunities go by, just for want of a little help
at the right minute. People have been very kind to me; and whenever I
see girls struggling along, as we used to do, I want to put out my hand
and help them, as I was helped.""",983969,984499,True
"""And so you shall, like an angel as you are!""",984501,984546,True
"""Rich
people have no right to sit down and enjoy themselves, or let their
money accumulate for others to waste. It's not half so sensible to leave
legacies when one dies as it is to use the money wisely while alive, and
enjoy making one's fellow-creatures happy with it. We'll have a good
time ourselves, and add an extra relish to our own pleasure by giving
other people a generous taste. Will you be a little Dorcas, going about
emptying a big basket of comforts, and filling it up with good deeds?""",984706,985207,True
"""With all my heart, if you will be a brave St. Martin, stopping, as you
ride gallantly through the world, to share your cloak with the beggar.""",985209,985352,True
"""It's a bargain, and we shall get the best of it!""",985354,985404,True
"""needler,""",986747,986757,True
"""sewin-sheen,""",987349,987363,True
"""wound and
wound;""",987450,987468,True
"""Why, marmar, dat's my lellywaiter,
and me's trying to pull her up.""",987704,987772,True
"""Oh, pitty day, oh, pitty day!""",988690,988721,True
"""Me loves evvybody,""",988942,988962,True
"""Beth,""",989443,989450,True
"""What for?""",989770,989781,True
"""What makes my legs go, dranpa?""",990086,990118,True
"""It's your little mind, Demi,""",990267,990297,True
"""What is a little mine?""",990356,990380,True
"""It is something which makes your body move, as the spring made the
wheels go in my watch when I showed it to you.""",990382,990497,True
"""Open me; I want to see it go wound.""",990499,990536,True
"""I can't do that any more than you could open the watch. God winds you
up, and you go till He stops you.""",990538,990643,True
"""Does I?""",990645,990654,True
"""Is I wounded up like the watch?""",990728,990761,True
"""Yes; but I can't show you how; for it is done when we don't see.""",990763,990829,True
"""I dess Dod does it when I's asleep.""",990935,990972,True
"""My dear, do you think it wise to talk about such things to that baby?
He's getting great bumps over his eyes, and learning to ask the most
unanswerable questions.""",991080,991244,True
"""If he is old enough to ask the questions he is old enough to receive
true answers. I am not putting the thoughts into his head, but helping
him unfold those already there. These children are wiser than we are,
and I have no doubt the boy understands every word I have said to him.
Now, Demi, tell me where you keep your mind?""",991246,991573,True
"""By the gods, Socrates, I cannot
tell,""",991615,991654,True
"""In my little belly,""",991822,991843,True
"""That child ain't long for this world,""",992168,992207,True
"""No more raisins, Demi, they'll make you sick,""",992615,992662,True
"""Me likes to be sick.""",992781,992803,True
"""I don't want to have you, so run away and help Daisy make patty-cakes.""",992805,992877,True
"""Now you have been good children, and I'll play anything you like,""",993039,993106,True
"""Truly, marmar?""",993209,993225,True
"""Yes, truly; anything you say,""",993287,993318,True
"""The Three Little Kittens""",993379,993405,True
"""Buy a penny bun,""",993456,993474,True
"""Then we'll go and eat up all the raisins.""",993546,993589,True
"""the bear-man""",994198,994212,True
"""bear-man""",994616,994626,True
"""Father, father, here's the Professor!""",996181,996220,True
"""Good evening, Mr. Bhaer. Excuse me for a moment; we are just finishing
our lesson. Now, Demi, make the letter and tell its name.""",996326,996456,True
"""I knows him!""",996458,996472,True
"""It's a We, dranpa, it's a We!""",996610,996641,True
"""He's a born Weller,""",996697,996718,True
"""What have you been at to-day, bübchen?""",996880,996920,True
"""Me went to see little Mary.""",996963,996992,True
"""And what did you there?""",996994,997019,True
"""I kissed her,""",997021,997036,True
"""Prut! thou beginnest early. What did the little Mary say to that?""",997074,997141,True
"""Oh, she liked it, and she kissed me, and I liked it. _Don't_ little
boys like little girls?""",997257,997350,True
"""You precocious chick! Who put that into your head?""",997419,997471,True
"""'Tisn't in mine head; it's in mine mouf,""",997542,997584,True
"""Thou shouldst save some for the little friend: sweets to the sweet,
mannling;""",997712,997791,True
"""Do great boys like great girls, too, 'Fessor?""",997980,998027,True
"""couldn't tell a lie;""",998062,998084,True
"""precocious chick""",998294,998312,True
"""I always do take a walk toward evening, and I don't know why I should
give it up, just because I often happen to meet the Professor on his way
out,""",999225,999374,True
"""as Friedrich--I mean Mr. Bhaer--doesn't like tea.""",1000182,1000233,True
"""a capital old fellow""",1001068,1001090,True
"""Disgusted, I dare say, and gone home as suddenly as he came. It's
nothing to me, of course; but I _should_ think he would have come and
bid us good-by, like a gentleman,""",1001712,1001883,True
"""You'd better take the little umbrella, dear; it looks like rain,""",1002011,1002077,True
"""Yes, Marmee; do you want anything in town? I've got to run in and get
some paper,""",1002168,1002251,True
"""Yes; I want some twilled silesia, a paper of number nine needles, and
two yards of narrow lavender ribbon. Have you got your thick boots on,
and something warm under your cloak?""",1002362,1002541,True
"""I believe so,""",1002543,1002558,True
"""If you happen to meet Mr. Bhaer, bring him home to tea. I quite long to
see the dear man,""",1002582,1002673,True
